client_id,age,gender,region,income_level,segment,device_type,tech_usage
2473,19,Female,Nabeul,Medium,Retired,Android,3G
2474,66,Male,Monastir,High,Retired,Android,3G
2475,30,Male,Sfax,High,Professional,iOS,4G
2476,21,Female,Bizerte,High,Professional,Feature Phone,4G
2477,43,Male,Gabes,Low,Retired,Android,4G
2478,42,Female,Bizerte,High,Unemployed,Android,3G
2479,47,Male,Sfax,Medium,Student,iOS,4G
2480,28,Male,Tunis,High,Professional,Android,5G
2481,24,Female,Monastir,Low,Professional,Android,4G
2482,48,Male,Gabes,Medium,Retired,iOS,5G
2483,61,Male,Nabeul,High,Student,Feature Phone,5G
2484,27,Male,Monastir,High,Professional,Android,5G
2485,56,Male,Monastir,Medium,Student,Android,4G
2486,30,Male,Gabes,Medium,Professional,Android,4G
2487,48,Male,Nabeul,Low,Student,Android,4G
2488,24,Male,Nabeul,Medium,Student,Android,5G
2489,66,Male,Sfax,Medium,Professional,Android,4G
2490,59,Female,Kairouan,Low,Student,iOS,4G
2491,59,Male,Kairouan,Low,Unemployed,iOS,5G
2492,53,Male,Bizerte,Low,Professional,iOS,5G
2493,37,Female,Sfax,Medium,Professional,Android,4G
2494,21,Female,Gabes,Low,Unemployed,Android,3G
2495,24,Female,Sfax,Medium,Student,iOS,3G
2496,18,Male,Gabes,Low,Unemployed,iOS,4G
2497,61,Female,Monastir,Medium,Professional,iOS,5G
2498,62,Female,Bizerte,Medium,Unemployed,Feature Phone,5G
2499,59,Male,Tunis,Medium,Student,iOS,3G
2500,64,Male,Monastir,Medium,Unemployed,Android,4G
2501,30,Female,Nabeul,Medium,Professional,Android,4G
2502,39,Female,Tunis,Low,Student,Android,4G
2503,38,Male,Sfax,High,Professional,iOS,3G
2504,39,Male,Gabes,Low,Professional,Android,4G
2505,45,Male,Tunis,Low,Retired,iOS,5G
2506,26,Male,Monastir,Medium,Professional,Android,5G
2507,43,Male,Gabes,Low,Professional,iOS,4G
2508,26,Female,Bizerte,High,Student,Android,4G
2509,32,Male,Monastir,Low,Student,Android,4G
2510,27,Male,Nabeul,Medium,Student,iOS,4G
2511,41,Male,Sfax,Low,Unemployed,Android,3G
2512,59,Male,Gabes,Low,Unemployed,Android,4G
2513,25,Male,Sfax,Low,Student,Android,3G
2514,41,Female,Gabes,High,Unemployed,iOS,4G
2515,33,Male,Monastir,High,Retired,iOS,5G
2516,66,Female,Kairouan,Medium,Unemployed,Feature Phone,5G
2517,43,Male,Kairouan,High,Retired,iOS,4G
2518,44,Female,Gabes,Medium,Student,iOS,4G
2519,54,Female,Bizerte,High,Student,Android,4G
2520,21,Male,Sfax,High,Unemployed,Android,4G
2521,67,Male,Nabeul,Low,Student,Android,4G
2522,41,Male,Sousse,Medium,Student,Android,4G
2523,36,Male,Gabes,Medium,Professional,iOS,3G
2524,53,Male,Gabes,Low,Student,Android,4G
2525,56,Female,Kairouan,Low,Professional,Android,4G
2526,27,Male,Tunis,High,Student,Android,3G
2527,42,Male,Monastir,High,Retired,Android,4G
2528,35,Female,Kairouan,Medium,Retired,iOS,3G
2529,36,Male,Sfax,High,Student,Android,4G
2530,53,Female,Kairouan,High,Retired,iOS,4G
2531,27,Male,Sousse,Low,Retired,Android,4G
2532,50,Female,Bizerte,Low,Retired,Feature Phone,5G
2533,67,Male,Monastir,Low,Unemployed,Android,5G
2534,22,Female,Sousse,Low,Retired,Android,3G
2535,64,Female,Bizerte,Low,Professional,iOS,4G
2536,66,Male,Sousse,Medium,Unemployed,Android,4G
2537,52,Male,Nabeul,High,Professional,Android,4G
2538,61,Male,Monastir,High,Professional,Android,5G
2539,51,Female,Kairouan,Medium,Professional,Android,3G
2540,50,Female,Sousse,High,Unemployed,iOS,4G
2541,38,Female,Kairouan,Medium,Student,Android,5G
2542,34,Male,Monastir,High,Retired,iOS,4G
2543,39,Male,Kairouan,Medium,Retired,Android,3G
2544,65,Female,Sfax,Low,Student,Android,3G
2545,54,Male,Kairouan,High,Student,Android,3G
2546,32,Female,Tunis,Low,Professional,iOS,3G
2547,52,Male,Sousse,Medium,Unemployed,Android,4G
2548,45,Male,Monastir,Low,Professional,Feature Phone,4G
2549,24,Female,Gabes,Medium,Retired,Android,3G
2550,49,Male,Gabes,High,Student,iOS,4G
2551,28,Male,Gabes,Low,Retired,Feature Phone,5G
2552,27,Male,Monastir,High,Student,Android,5G
2553,26,Male,Tunis,Low,Unemployed,iOS,4G
2554,31,Male,Kairouan,Low,Professional,Android,4G
2555,30,Female,Sousse,Low,Retired,Android,5G
2556,42,Male,Bizerte,Medium,Unemployed,Android,5G
2557,19,Female,Bizerte,Low,Retired,iOS,5G
2558,52,Male,Monastir,Medium,Student,Android,4G
2559,24,Male,Sfax,Low,Retired,Android,4G
2560,38,Female,Tunis,Low,Unemployed,Feature Phone,3G
2561,35,Female,Sousse,Medium,Unemployed,Android,4G
2562,20,Male,Kairouan,Low,Professional,Android,3G
2563,59,Male,Gabes,Low,Retired,Feature Phone,5G
2564,56,Female,Tunis,Low,Student,Android,4G
2565,58,Female,Tunis,Medium,Retired,Android,5G
2566,66,Female,Sousse,Medium,Professional,iOS,4G
2567,28,Female,Monastir,Low,Student,Android,4G
2568,56,Male,Kairouan,Low,Student,Android,3G
2569,41,Male,Nabeul,Medium,Professional,Android,4G
2570,63,Male,Nabeul,Low,Student,iOS,4G
2571,36,Male,Monastir,High,Unemployed,Android,5G
2572,21,Male,Monastir,Medium,Unemployed,Android,5G
2573,43,Female,Sfax,Medium,Student,Android,3G
2574,55,Female,Monastir,Low,Retired,Android,3G
2575,59,Female,Kairouan,Medium,Student,iOS,3G
2576,49,Male,Sfax,High,Retired,Android,4G
2577,56,Female,Nabeul,Medium,Professional,iOS,5G
2578,62,Male,Sfax,Medium,Unemployed,Android,3G
2579,63,Male,Gabes,Medium,Unemployed,Android,4G
2580,53,Male,Gabes,Medium,Professional,Android,4G
2581,57,Female,Nabeul,Low,Professional,Android,4G
2582,54,Male,Sousse,Medium,Unemployed,Android,4G
2583,50,Male,Nabeul,Low,Professional,iOS,4G
2584,53,Female,Kairouan,Medium,Student,iOS,4G
2585,20,Male,Monastir,High,Student,Android,4G
2586,26,Female,Sfax,High,Retired,iOS,4G
2587,25,Male,Sousse,Medium,Retired,Feature Phone,4G
2588,50,Female,Sfax,Low,Retired,Android,5G
2589,23,Male,Tunis,Low,Student,Android,4G
2590,58,Male,Bizerte,Medium,Unemployed,iOS,4G
2591,56,Female,Bizerte,High,Retired,Android,4G
2592,21,Male,Sfax,Medium,Student,iOS,5G
2593,30,Female,Sousse,Low,Unemployed,Feature Phone,4G
2594,66,Male,Nabeul,High,Professional,Android,4G
2595,19,Female,Gabes,High,Student,iOS,4G
2596,22,Male,Kairouan,Medium,Professional,Android,5G
2597,61,Male,Sfax,Medium,Retired,Android,4G
2598,44,Male,Sfax,Medium,Unemployed,Android,5G
2599,49,Female,Kairouan,Medium,Student,Android,4G
2600,38,Female,Nabeul,High,Retired,Android,4G
2601,25,Female,Monastir,Low,Retired,Android,4G
2602,55,Female,Gabes,Medium,Unemployed,iOS,4G
2603,25,Female,Sfax,Medium,Professional,Android,3G
2604,67,Male,Tunis,High,Retired,Android,3G
2605,20,Male,Gabes,High,Unemployed,Android,4G
2606,61,Male,Tunis,High,Unemployed,Android,4G
2607,20,Male,Bizerte,Medium,Student,Android,4G
2608,39,Male,Kairouan,High,Retired,iOS,3G
2609,23,Female,Gabes,Medium,Professional,Android,4G
2610,19,Male,Monastir,Medium,Professional,iOS,3G
2611,40,Female,Gabes,Low,Retired,Android,4G
2612,61,Male,Sousse,High,Professional,iOS,3G
2613,19,Female,Sousse,High,Unemployed,Android,4G
2614,55,Female,Kairouan,Low,Unemployed,Android,3G
2615,34,Female,Monastir,Low,Retired,iOS,4G
2616,52,Male,Gabes,High,Professional,Android,4G
2617,51,Male,Nabeul,Medium,Unemployed,iOS,3G
2618,40,Male,Bizerte,High,Retired,iOS,4G
2619,47,Male,Monastir,Low,Unemployed,Android,4G
2620,69,Female,Sfax,Low,Retired,iOS,5G
2621,25,Female,Kairouan,Medium,Student,iOS,4G
2622,39,Female,Nabeul,Low,Student,Android,5G
2623,61,Female,Monastir,Low,Retired,Android,4G
2624,53,Male,Kairouan,Low,Student,Android,4G
2625,22,Female,Monastir,Low,Student,Android,5G
2626,30,Male,Sousse,Low,Professional,Android,4G
2627,46,Female,Bizerte,High,Student,iOS,4G
2628,48,Female,Kairouan,Low,Professional,iOS,4G
2629,64,Female,Bizerte,Medium,Student,iOS,4G
2630,33,Male,Kairouan,High,Student,iOS,3G
2631,59,Male,Sousse,Medium,Unemployed,Android,4G
2632,47,Female,Sfax,Medium,Retired,Android,5G
2633,33,Female,Nabeul,Medium,Student,iOS,3G
2634,29,Female,Sousse,High,Retired,Android,5G
2635,34,Male,Kairouan,High,Retired,iOS,4G
2636,33,Male,Bizerte,Medium,Unemployed,Android,3G
2637,29,Male,Tunis,High,Retired,Android,4G
2638,25,Female,Sousse,Medium,Retired,Android,3G
2639,37,Male,Bizerte,Low,Student,Android,4G
2640,20,Female,Monastir,High,Unemployed,Android,3G
2641,33,Male,Monastir,Medium,Retired,Android,4G
2642,47,Female,Sousse,High,Student,Android,4G
2643,62,Female,Kairouan,Low,Unemployed,Android,5G
2644,40,Male,Monastir,Low,Student,Android,4G
2645,45,Female,Bizerte,High,Unemployed,Android,3G
2646,68,Female,Nabeul,Low,Unemployed,iOS,4G
2647,57,Female,Sfax,High,Professional,Android,5G
2648,22,Male,Bizerte,High,Professional,Android,4G
2649,37,Female,Monastir,High,Professional,iOS,4G
2650,57,Male,Monastir,Medium,Retired,iOS,4G
2651,61,Male,Gabes,Medium,Student,Android,4G
2652,18,Female,Tunis,High,Unemployed,Android,4G
2653,47,Male,Kairouan,Medium,Student,Android,4G
2654,38,Female,Bizerte,Medium,Retired,Android,3G
2655,37,Male,Monastir,High,Professional,iOS,5G
2656,23,Female,Kairouan,Medium,Professional,Feature Phone,4G
2657,39,Male,Sousse,High,Student,iOS,4G
2658,35,Female,Sousse,Low,Student,Feature Phone,3G
2659,25,Female,Bizerte,Low,Unemployed,Android,4G
2660,56,Female,Gabes,Medium,Student,iOS,4G
2661,49,Female,Monastir,Low,Unemployed,Android,4G
2662,50,Male,Bizerte,Medium,Unemployed,Android,5G
2663,33,Male,Sfax,Low,Professional,iOS,4G
2664,29,Female,Gabes,High,Student,Android,4G
2665,55,Male,Monastir,Low,Professional,Android,4G
2666,69,Female,Monastir,Medium,Unemployed,iOS,3G
2667,51,Female,Kairouan,Low,Professional,Android,4G
2668,31,Male,Bizerte,Medium,Professional,Android,4G
2669,53,Male,Monastir,Low,Unemployed,Android,4G
2670,50,Female,Kairouan,Low,Retired,iOS,5G
2671,40,Male,Monastir,Medium,Retired,Android,3G
2672,67,Female,Tunis,Low,Student,Android,4G
2673,62,Male,Gabes,Low,Professional,Android,3G
2674,19,Male,Bizerte,Medium,Student,iOS,4G
2675,58,Male,Tunis,Low,Professional,iOS,4G
2676,38,Male,Bizerte,Medium,Student,Android,3G
2677,19,Male,Sfax,Low,Student,Android,4G
2678,44,Female,Sousse,Low,Unemployed,Android,4G
2679,26,Male,Nabeul,Medium,Retired,Android,5G
2680,18,Male,Kairouan,Low,Retired,Android,4G
2681,28,Female,Bizerte,High,Retired,Android,4G
2682,20,Female,Gabes,High,Unemployed,iOS,3G
2683,69,Female,Bizerte,Low,Retired,iOS,3G
2684,40,Male,Bizerte,High,Unemployed,Android,3G
2685,43,Male,Bizerte,Low,Professional,Android,4G
2686,21,Female,Nabeul,Low,Unemployed,Android,5G
2687,35,Female,Monastir,Low,Student,Android,3G
2688,23,Female,Bizerte,Medium,Student,Android,4G
2689,52,Female,Monastir,Medium,Professional,Android,4G
2690,39,Male,Gabes,Low,Professional,Android,4G
2691,60,Male,Gabes,High,Student,Android,3G
2692,32,Male,Bizerte,Medium,Retired,iOS,5G
2693,39,Male,Monastir,Low,Retired,Android,4G
2694,54,Male,Sousse,Medium,Retired,Android,5G
2695,69,Female,Bizerte,High,Professional,Android,4G
2696,59,Male,Kairouan,Low,Student,iOS,4G
2697,29,Female,Kairouan,Low,Unemployed,Android,4G
2698,64,Female,Gabes,Medium,Professional,Android,4G
2699,66,Female,Nabeul,Medium,Student,iOS,3G
2700,59,Male,Kairouan,Medium,Retired,iOS,5G
2701,55,Female,Kairouan,Low,Retired,iOS,5G
2702,35,Male,Sfax,Medium,Retired,Android,3G
2703,62,Female,Bizerte,Medium,Student,iOS,4G
2704,52,Male,Bizerte,Medium,Retired,iOS,4G
2705,47,Female,Bizerte,Low,Student,iOS,5G
2706,41,Male,Bizerte,Medium,Professional,Android,4G
2707,59,Female,Tunis,Low,Unemployed,Android,4G
2708,47,Female,Bizerte,Medium,Retired,iOS,3G
2709,31,Female,Nabeul,High,Professional,Feature Phone,4G
2710,23,Female,Monastir,Medium,Professional,iOS,3G
2711,20,Male,Gabes,Low,Student,iOS,3G
2712,33,Male,Monastir,Medium,Professional,Android,4G
2713,24,Male,Nabeul,High,Student,Android,4G
2714,69,Female,Gabes,Medium,Student,iOS,4G
2715,31,Female,Tunis,Medium,Professional,iOS,4G
2716,26,Female,Bizerte,Low,Student,iOS,3G
2717,32,Female,Sousse,Medium,Student,Feature Phone,4G
2718,38,Female,Monastir,Medium,Student,Android,4G
2719,52,Female,Bizerte,High,Professional,Android,4G
2720,19,Male,Gabes,Medium,Unemployed,Feature Phone,4G
2721,44,Male,Monastir,Medium,Student,Android,3G
2722,19,Male,Sfax,Medium,Retired,iOS,4G
2723,52,Male,Kairouan,Low,Professional,iOS,5G
2724,35,Male,Sfax,High,Professional,Android,4G
2725,31,Male,Sousse,Medium,Student,iOS,3G
2726,37,Male,Bizerte,High,Professional,Android,5G
2727,35,Male,Tunis,Medium,Retired,iOS,3G
2728,27,Female,Bizerte,Low,Unemployed,Android,4G
2729,42,Female,Sousse,Medium,Professional,iOS,4G
2730,19,Female,Sousse,Low,Professional,iOS,5G
2731,42,Female,Kairouan,Low,Professional,Android,4G
2732,50,Female,Sousse,Low,Student,iOS,4G
2733,53,Female,Sfax,Medium,Retired,Feature Phone,4G
2734,48,Female,Kairouan,Medium,Unemployed,iOS,4G
2735,31,Male,Bizerte,Low,Retired,Feature Phone,3G
2736,18,Male,Monastir,Medium,Retired,Android,4G
2737,63,Female,Bizerte,Medium,Professional,Android,4G
2738,33,Male,Tunis,High,Unemployed,Android,4G
2739,63,Male,Sousse,Medium,Retired,Feature Phone,3G
2740,69,Male,Sousse,Medium,Unemployed,Android,3G
2741,20,Male,Gabes,Low,Student,Android,4G
2742,52,Male,Kairouan,Medium,Professional,Android,4G
2743,58,Female,Gabes,Medium,Student,Android,4G
2744,23,Male,Kairouan,High,Unemployed,Feature Phone,4G
2745,42,Female,Sfax,Low,Professional,Android,4G
2746,30,Female,Kairouan,Medium,Student,Feature Phone,3G
2747,51,Female,Bizerte,Medium,Professional,Android,4G
2748,25,Male,Tunis,Low,Student,iOS,4G
2749,38,Female,Monastir,Medium,Retired,Android,4G
2750,51,Female,Kairouan,High,Professional,Android,5G
2751,21,Female,Kairouan,Medium,Unemployed,Android,3G
2752,42,Female,Kairouan,High,Professional,Android,5G
2753,32,Male,Tunis,Low,Unemployed,Android,4G
2754,21,Female,Sousse,Medium,Student,Android,4G
2755,62,Female,Tunis,Medium,Student,Android,5G
2756,29,Female,Nabeul,Medium,Unemployed,Android,4G
2757,49,Female,Nabeul,High,Student,iOS,5G
2758,49,Male,Nabeul,Low,Professional,Android,4G
2759,45,Female,Sousse,High,Student,iOS,4G
2760,30,Female,Nabeul,Medium,Unemployed,Feature Phone,4G
2761,48,Female,Monastir,Low,Unemployed,Android,3G
2762,31,Female,Bizerte,High,Retired,Android,5G
2763,37,Female,Tunis,Medium,Unemployed,Android,4G
2764,35,Female,Sousse,High,Student,Android,4G
2765,46,Male,Bizerte,Low,Unemployed,iOS,5G
2766,23,Female,Bizerte,High,Student,Android,5G
2767,49,Male,Sousse,Medium,Student,Android,3G
2768,46,Male,Nabeul,Low,Retired,Android,4G
2769,60,Female,Sousse,Medium,Student,iOS,4G
2770,19,Male,Sfax,Low,Unemployed,iOS,4G
2771,40,Female,Bizerte,Medium,Unemployed,Feature Phone,5G
2772,36,Male,Sousse,Low,Unemployed,Feature Phone,5G
2773,48,Female,Bizerte,Low,Student,Android,4G
2774,68,Male,Nabeul,Low,Unemployed,Android,4G
2775,22,Male,Tunis,Medium,Professional,Android,4G
2776,36,Female,Monastir,Medium,Professional,Android,4G
2777,51,Male,Gabes,Medium,Unemployed,Android,4G
2778,27,Male,Nabeul,Low,Student,Android,4G
2779,42,Male,Gabes,Medium,Unemployed,Android,4G
2780,19,Male,Kairouan,Medium,Professional,Android,4G
2781,28,Male,Sousse,Low,Student,iOS,4G
2782,67,Female,Sousse,High,Unemployed,Feature Phone,3G
2783,48,Male,Nabeul,Medium,Student,Android,4G
2784,32,Male,Bizerte,Medium,Unemployed,Android,3G
2785,26,Female,Nabeul,Low,Retired,Android,4G
2786,40,Female,Kairouan,Low,Student,iOS,4G
2787,36,Female,Nabeul,High,Professional,Feature Phone,4G
2788,26,Male,Sousse,High,Professional,Android,4G
2789,52,Male,Nabeul,Low,Professional,Android,4G
2790,38,Male,Bizerte,Low,Professional,Android,3G
2791,26,Male,Sousse,Medium,Unemployed,Android,4G
2792,45,Female,Bizerte,Medium,Unemployed,iOS,4G
2793,63,Female,Nabeul,High,Student,Android,4G
2794,68,Male,Sousse,Low,Retired,Feature Phone,4G
2795,24,Male,Sfax,Medium,Retired,Android,3G
2796,33,Male,Monastir,Low,Student,iOS,4G
2797,33,Male,Bizerte,Low,Professional,Android,4G
2798,50,Female,Monastir,Low,Retired,Android,4G
2799,21,Female,Sfax,High,Retired,iOS,4G
2800,21,Male,Sfax,Medium,Student,Feature Phone,4G
2801,56,Female,Sfax,High,Professional,iOS,5G
2802,57,Male,Sfax,Low,Unemployed,iOS,4G
2803,34,Male,Tunis,Low,Unemployed,iOS,4G
2804,54,Female,Monastir,Low,Retired,Android,3G
2805,56,Male,Nabeul,Low,Unemployed,iOS,4G
2806,69,Female,Kairouan,High,Student,iOS,4G
2807,46,Male,Nabeul,Low,Retired,Android,4G
2808,69,Female,Nabeul,Low,Retired,Android,5G
2809,53,Male,Monastir,Low,Professional,iOS,4G
2810,55,Female,Nabeul,Low,Unemployed,iOS,5G
2811,56,Male,Gabes,Medium,Professional,Android,3G
2812,67,Male,Tunis,Medium,Retired,iOS,4G
2813,54,Female,Nabeul,Medium,Unemployed,iOS,4G
2814,69,Male,Sousse,Medium,Professional,Android,4G
2815,52,Female,Nabeul,Low,Unemployed,iOS,4G
2816,24,Female,Sousse,Low,Retired,Android,4G
2817,44,Male,Kairouan,Medium,Retired,Android,4G
2818,45,Male,Gabes,Medium,Retired,Android,4G
2819,39,Male,Gabes,Low,Student,Feature Phone,4G
2820,31,Male,Gabes,Low,Professional,Android,3G
2821,24,Female,Sfax,Low,Professional,iOS,3G
2822,54,Male,Tunis,Low,Retired,Android,4G
2823,39,Male,Nabeul,Low,Professional,iOS,3G
2824,22,Male,Sousse,Low,Retired,iOS,4G
2825,19,Female,Tunis,Medium,Professional,iOS,4G
2826,44,Male,Tunis,Low,Unemployed,iOS,3G
2827,38,Female,Tunis,Low,Professional,iOS,4G
2828,55,Male,Gabes,High,Retired,Android,5G
2829,32,Female,Kairouan,Medium,Professional,Android,4G
2830,38,Male,Kairouan,High,Unemployed,Android,5G
2831,27,Male,Gabes,Low,Unemployed,iOS,4G
2832,40,Female,Sousse,Medium,Unemployed,Android,5G
2833,56,Male,Sousse,Low,Retired,Android,4G
2834,22,Male,Sousse,Medium,Student,iOS,4G
2835,18,Male,Nabeul,Low,Retired,iOS,4G
2836,30,Female,Kairouan,Low,Unemployed,iOS,5G
2837,38,Male,Nabeul,High,Professional,Android,5G
2838,43,Female,Kairouan,Medium,Unemployed,Android,4G
2839,67,Female,Tunis,High,Student,Android,3G
2840,62,Female,Gabes,Low,Student,Android,4G
2841,38,Male,Sfax,Low,Unemployed,Android,3G
2842,35,Female,Tunis,Medium,Retired,Android,4G
2843,54,Female,Bizerte,Medium,Student,Android,4G
2844,62,Male,Nabeul,Medium,Unemployed,Android,4G
2845,49,Female,Kairouan,High,Retired,Android,5G
2846,53,Female,Tunis,Low,Professional,Android,3G
2847,34,Male,Gabes,Medium,Retired,iOS,4G
2848,52,Male,Bizerte,Low,Student,iOS,4G
2849,66,Female,Monastir,Low,Retired,iOS,4G
2850,28,Male,Nabeul,Medium,Retired,Android,4G
2851,38,Male,Tunis,Medium,Professional,Feature Phone,4G
2852,69,Male,Gabes,Low,Unemployed,Feature Phone,5G
2853,43,Female,Gabes,Low,Retired,Android,4G
2854,21,Female,Kairouan,Medium,Professional,Android,3G
2855,51,Male,Sfax,Medium,Student,Android,4G
2856,69,Female,Tunis,Low,Unemployed,iOS,3G
2857,65,Male,Gabes,Low,Student,Android,4G
2858,35,Male,Nabeul,Low,Unemployed,Feature Phone,4G
2859,57,Male,Sousse,High,Retired,Android,3G
2860,52,Male,Gabes,High,Retired,Feature Phone,4G
2861,58,Male,Sfax,Medium,Unemployed,iOS,4G
2862,46,Female,Gabes,High,Student,Feature Phone,4G
2863,69,Female,Kairouan,Medium,Student,Android,4G
2864,46,Female,Monastir,Low,Student,Android,4G
2865,55,Female,Tunis,Low,Retired,iOS,3G
2866,59,Male,Kairouan,High,Unemployed,iOS,4G
2867,38,Male,Tunis,Medium,Unemployed,Android,4G
2868,59,Female,Bizerte,High,Student,iOS,3G
2869,30,Female,Tunis,High,Retired,Android,4G
2870,66,Male,Bizerte,Medium,Unemployed,Android,4G
2871,58,Male,Kairouan,Low,Unemployed,Android,5G
2872,34,Male,Sousse,Low,Student,Feature Phone,3G
2873,26,Female,Nabeul,Low,Student,Android,3G
2874,58,Male,Sfax,Low,Unemployed,iOS,3G
2875,18,Male,Sousse,Medium,Retired,Android,5G
2876,19,Female,Nabeul,Low,Professional,iOS,4G
2877,65,Female,Bizerte,Low,Unemployed,Feature Phone,5G
2878,46,Female,Gabes,Medium,Unemployed,Android,4G
2879,50,Male,Gabes,Low,Retired,Android,4G
2880,27,Male,Sousse,Medium,Unemployed,iOS,4G
2881,67,Female,Gabes,Medium,Professional,Feature Phone,5G
2882,57,Male,Bizerte,Medium,Retired,Android,5G
2883,38,Male,Kairouan,High,Professional,Android,4G
2884,45,Male,Sfax,Low,Professional,Android,4G
2885,28,Female,Monastir,Low,Unemployed,Android,4G
2886,51,Female,Tunis,High,Professional,Android,3G
2887,25,Male,Bizerte,Medium,Unemployed,Feature Phone,5G
2888,39,Male,Nabeul,Medium,Unemployed,Android,4G
2889,25,Male,Monastir,Low,Retired,Android,4G
2890,66,Male,Bizerte,High,Retired,iOS,4G
2891,32,Female,Tunis,High,Retired,Android,4G
2892,34,Female,Tunis,Medium,Unemployed,iOS,4G
2893,40,Male,Sfax,Low,Professional,iOS,5G
2894,41,Male,Sfax,High,Professional,Android,5G
2895,62,Female,Sfax,Medium,Retired,Android,4G
2896,36,Male,Gabes,Medium,Retired,Android,4G
2897,22,Female,Nabeul,Low,Unemployed,Android,4G
2898,49,Male,Nabeul,Medium,Student,Android,4G
2899,61,Female,Bizerte,Low,Student,Feature Phone,5G
2900,18,Male,Kairouan,Low,Unemployed,Android,4G
2901,40,Male,Tunis,Medium,Student,iOS,3G
2902,54,Female,Bizerte,Low,Student,Android,5G
2903,25,Female,Monastir,Medium,Student,Feature Phone,4G
2904,30,Male,Bizerte,Medium,Retired,iOS,4G
2905,25,Male,Nabeul,Low,Professional,iOS,4G
2906,40,Female,Sfax,Medium,Professional,Android,5G
2907,60,Female,Sfax,High,Retired,Android,4G
2908,18,Male,Bizerte,Low,Retired,Android,5G
2909,62,Male,Nabeul,Medium,Retired,iOS,5G
2910,68,Female,Nabeul,Low,Student,iOS,3G
2911,41,Female,Nabeul,Medium,Unemployed,Android,4G
2912,52,Female,Sfax,Low,Unemployed,Feature Phone,4G
2913,41,Female,Nabeul,Low,Student,Feature Phone,5G
2914,34,Female,Gabes,Low,Student,Android,4G
2915,22,Male,Tunis,High,Retired,Android,5G
2916,37,Male,Monastir,Medium,Retired,iOS,4G
2917,38,Female,Nabeul,Medium,Professional,Android,5G
2918,57,Male,Bizerte,Low,Retired,iOS,4G
2919,48,Male,Tunis,Medium,Student,iOS,4G
2920,63,Female,Gabes,Low,Professional,Android,4G
2921,53,Male,Monastir,Low,Retired,iOS,3G
2922,28,Male,Sfax,Medium,Professional,Android,4G
2923,69,Male,Sousse,Low,Professional,Feature Phone,4G
2924,32,Female,Gabes,Low,Retired,Android,4G
2925,36,Female,Sousse,Medium,Unemployed,Android,4G
